ESNTL_ID,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,FCLTY_ROAD_NM_ADDR,LNM_ADDR
KCOWRPO23N000007282,자연_공원,어울림,서울특별시,강북구,서울특별시 강북구 오현로 지하46 (미아동),서울특별시 강북구 미아동 4-1 어울림소공원 지하공용주차장
KCOWRPO23N000007574,자연_공원,물빛공원,서울특별시,은평구,서울특별시 은평구 통일로 지하849 (갈현동),"서울특별시 은평구 갈현동 397 3,6호선 연신내역사무소"
KCOWRPO23N000007575,자연_공원,평화공원,서울특별시,은평구,서울특별시 은평구 서오릉로 지하47 (녹번동),서울특별시 은평구 녹번동 153-1
KCOWRPO23N000007664,자연_공원,연지,서울특별시,구로구,서울특별시 구로구 천왕로 45 (천왕동),서울특별시 구로구 천왕동 274-2
KCOWRPO23N000007953,자연_공원,성심공원,서울특별시,강동구,서울특별시 강동구 천중로40길 66 (길동),서울특별시 강동구 길동 386-1 성심경로당
KCOWRPO23N000007955,자연_공원,무궁화공원,서울특별시,강동구,서울특별시 강동구 양재대로124길 62 (길동),서울특별시 강동구 길동 340-17 무궁화경로당
KCOWRPO23N000007956,자연_공원,달님공원,서울특별시,강동구,서울특별시 강동구 양재대로112길 52 (길동),서울특별시 강동구 길동 405-21 달님경로당
KCOWRPO23N000007958,자연_공원,안말공원,서울특별시,강동구,서울특별시 강동구 풍성로45길 11 (성내동),서울특별시 강동구 성내동 512 안말어린이공원 공영주차장
KCOWRPO23N000007959,자연_공원,보람공원,서울특별시,강동구,서울특별시 강동구 양재대로85길 59 (성내동),서울특별시 강동구 성내동 444-6 성내3동제2경로당
KCOWRPO23N000007960,자연_공원,선린공원,서울특별시,강동구,서울특별시 강동구 양재대로91길 59 (성내동),서울특별시 강동구 성내동 424 성내3동파출소
KCOWRPO23N000007961,자연_공원,성안공원,서울특별시,강동구,서울특별시 강동구 양재대로97길 41 (성내동),서울특별시 강동구 성내동 405-18 성내3동제1경로당
KCOWRPO23N000007962,자연_공원,혜림공원,서울특별시,강동구,서울특별시 강동구 천중로39길 77 (천호동),서울특별시 강동구 천호동 47-23 혜림어린이집
KCOWRPO23N000007965,자연_공원,일자산공원,서울특별시,강동구,서울특별시 강동구 동남로 660 (둔촌동),서울특별시 강동구 둔촌동 산140 일자산자연공원제1체육관
KCOWRPO23N000007978,자연_공원,광진공원,서울특별시,강동구,서울특별시 강동구 구천면로13길 21 (천호동),서울특별시 강동구 천호동 338-19 천호2동경로당
KCOWRPO23N000007980,자연_공원,고분다리공원,서울특별시,강동구,서울특별시 강동구 구천면로39길 23 (천호동),서울특별시 강동구 천호동 300 구립곡교경로당
KCOWRPO23N000007981,자연_공원,천사공원,서울특별시,강동구,서울특별시 강동구 천중로12길 23-23 (천호동),서울특별시 강동구 천호동 363-5 해공경로당
KCOWRPO23N000007982,자연_공원,선사공원,서울특별시,강동구,서울특별시 강동구 올림픽로 836 (암사동),서울특별시 강동구 암사동 440-1
KCOWRPO23N000007984,자연_공원,볕우물공원,서울특별시,강동구,서울특별시 강동구 고덕로24길 23 (암사동),서울특별시 강동구 암사동 453-8 암사1동제2경로당
KCOWRPO23N000007985,자연_공원,광나루공원,서울특별시,강동구,서울특별시 강동구 상암로 12-19 (암사동),서울특별시 강동구 암사동 515 암사2동제2경로당
KCOWRPO23N000007986,자연_공원,새장터공원,서울특별시,강동구,서울특별시 강동구 암사1가길 16 (암사동),서울특별시 강동구 암사동 468-2 새장터경로당
KCOWRPO23N000007988,자연_공원,염주골공원,서울특별시,강동구,서울특별시 강동구 양재대로138길 29 (명일동),서울특별시 강동구 명일동 326-10 구립명일1동경로당
KCOWRPO23N000007989,자연_공원,샘물공원,서울특별시,강동구,서울특별시 강동구 양재대로 1630 (명일동),서울특별시 강동구 명일동 312-99 GS마트
KCOWRPO23N000008447,자연_공원,석촌,서울특별시,송파구,서울특별시 송파구 송파대로37길 57-7 (석촌동),서울특별시 송파구 석촌동 321 거리가게 27호
KCOWRPO23N000008448,자연_공원,샛팽이,서울특별시,송파구,서울특별시 송파구 오금로42길 15 (가락동),서울특별시 송파구 가락동 170-6 가락2동구립경로당
KCOWRPO23N000008449,자연_공원,샛별,서울특별시,송파구,"서울특별시 송파구 송이로17길 10 (가락동, 가락3차쌍용스윗닷홈)",서울특별시 송파구 가락동 51-1 가락3차쌍용스윗닷홈
KCOWRPO23N000008460,자연_공원,부렴,서울특별시,송파구,서울특별시 송파구 도곡로64길 7-6 (잠실동),서울특별시 송파구 잠실동 296-1
KCOWRPO23N000008462,자연_공원,복숭아,서울특별시,송파구,서울특별시 송파구 위례성대로22나길 27 (오금동),서울특별시 송파구 오금동 22 천주교오금동교회
KCOWRPO23N000008463,자연_공원,벌말,서울특별시,송파구,서울특별시 송파구 동남로28길 23 (오금동),서울특별시 송파구 오금동 132
KCOWRPO23N000008469,자연_공원,반딧불,서울특별시,송파구,서울특별시 송파구 문정로1길 15-8 (문정동),서울특별시 송파구 문정동 47-4
KCOWRPO23N000008471,자연_공원,무궁화,서울특별시,송파구,서울특별시 송파구 동남로9길 14 (가락동),서울특별시 송파구 가락동 134-1
KCOWRPO23N000008474,자연_공원,동호수,서울특별시,송파구,서울특별시 송파구 송파대로48길 28 (송파동),서울특별시 송파구 송파동 34 호수경로당
KCOWRPO23N000008475,자연_공원,돌무데기,서울특별시,송파구,서울특별시 송파구 마천로 367-4 (마천동),서울특별시 송파구 마천동 375-2
KCOWRPO23N000008476,자연_공원,돌마리,서울특별시,송파구,서울특별시 송파구 가락로7길 4 (석촌동),서울특별시 송파구 석촌동 258 돌마리어린이공원경로당
KCOWRPO23N000008480,자연_공원,훙이,서울특별시,송파구,서울특별시 송파구 송이로17길 48 (가락동),서울특별시 송파구 가락동 14
KCOWRPO23N000008482,자연_공원,한샘,서울특별시,송파구,서울특별시 송파구 문정로4길 24-20 (문정동),서울특별시 송파구 문정동 66-6
KCOWRPO23N000008483,자연_공원,팔각정,서울특별시,송파구,"서울특별시 송파구 송이로26길 12 (가락동, 가원 팰리스)",서울특별시 송파구 가락동 118-11 가원 팰리스
KCOWRPO23N000008484,자연_공원,투구봉,서울특별시,송파구,서울특별시 송파구 문정로11길 10 (가락동),서울특별시 송파구 가락동 185-4 우진빌딩
KCOWRPO23N000008486,자연_공원,초록,서울특별시,송파구,서울특별시 송파구 성내천로43길 16 (마천동),서울특별시 송파구 마천동 360-1
KCOWRPO23N000008494,자연_공원,오봉산,서울특별시,송파구,서울특별시 송파구 석촌호수로20길 13 (석촌동),서울특별시 송파구 석촌동 162 오봉산경로당
KCOWRPO23N000008495,자연_공원,오동나무,서울특별시,송파구,서울특별시 송파구 중대로34길 11 (오금동),서울특별시 송파구 오금동 84-3
KCOWRPO23N000008511,자연_공원,올림픽공원,서울특별시,송파구,서울특별시 송파구 올림픽로 424 (방이동),서울특별시 송파구 방이동 88 올림픽공원
KCOWRPO23N000008513,자연_공원,백제초기적석총,서울특별시,송파구,서울특별시 송파구 가락로7길 21 (석촌동),서울특별시 송파구 석촌동 248 백제초기적석총
KCOWRPO23N000008514,자연_공원,방이동고분,서울특별시,송파구,서울특별시 송파구 오금로 219 (방이동),서울특별시 송파구 방이동 125 방이백제고분
KCOWRPO23N000008515,자연_공원,신천어린이교통,서울특별시,송파구,서울특별시 송파구 올림픽로35다길 33 (신천동),서울특별시 송파구 신천동 7-15
KCOWRPO23N000008564,자연_공원,상계 10,서울특별시,노원구,"서울특별시 노원구 노원로38길 10 (상계동, 포레나노원)",서울특별시 노원구 상계동 677 포레나노원
KCOWRPO23N000008619,자연_공원,오장골,서울특별시,노원구,서울특별시 노원구 한글비석로 160 (하계동),서울특별시 노원구 하계동 21 서울시립과학관
KCOWRPO23N000008648,자연_공원,안  산,서울특별시,노원구,서울특별시 노원구 한글비석로24길 3 (상계동),서울특별시 노원구 상계동 169-229
KCOWRPO23N000008927,자연_공원,동산,서울특별시,금천구,서울특별시 금천구 독산로54길 247 (독산동),서울특별시 금천구 독산동 993-29 독산3동노인회관분회
KCOWRPO23N000008956,자연_공원,송파,서울특별시,송파구,서울특별시 송파구 송파대로42길 29 (송파동),서울특별시 송파구 송파동 113
KCOWRPO23N000008957,자연_공원,소리,서울특별시,송파구,서울특별시 송파구 법원로5길 3 (문정동),서울특별시 송파구 문정동 653
KCOWRPO23N000008963,자연_공원,목련,서울특별시,송파구,서울특별시 송파구 동남로24길 25 (오금동),서울특별시 송파구 오금동 156
KCOWRPO23N000008965,자연_공원,마천,서울특별시,송파구,서울특별시 송파구 성내천로23길 12 (마천동),서울특별시 송파구 마천동 11 마천공원
KCOWRPO23N000008967,자연_공원,누에머리,서울특별시,송파구,서울특별시 송파구 동남로30길 29 (오금동),서울특별시 송파구 오금동 110 누에머리공원
KCOWRPO23N000008970,자연_공원,건너말,서울특별시,송파구,서울특별시 송파구 중대로10길 29 (가락동),서울특별시 송파구 가락동 110 건너말공원 경로당
KCOWRPO23N000008971,자연_공원,거여,서울특별시,송파구,서울특별시 송파구 오금로51길 20 (거여동),서울특별시 송파구 거여동 11 구립영풍노인정
KCOWRPO23N000008972,자연_공원,개롱,서울특별시,송파구,서울특별시 송파구 동남로 178 (가락동),서울특별시 송파구 가락동 195 개롱근린공원관리소
KCOWRPO23N000008974,자연_공원,가락,서울특별시,송파구,서울특별시 송파구 양재대로64길 42 (가락동),서울특별시 송파구 가락동 37
KCOWRPO23N000008987,자연_공원,남천,서울특별시,송파구,서울특별시 송파구 성내천로29가길 1 (마천동),서울특별시 송파구 마천동 344-11
KCOWRPO23N000008988,자연_공원,나루터,서울특별시,송파구,서울특별시 송파구 백제고분로22길 34-3 (삼전동),서울특별시 송파구 삼전동 37-16
KCOWRPO23N000008991,자연_공원,곰말,서울특별시,송파구,서울특별시 송파구 가락로39길 11 (방이동),서울특별시 송파구 방이동 139 방이경로당
KCOWRPO23N000008996,자연_공원,가야금,서울특별시,송파구,서울특별시 송파구 동남로 312 (오금동),서울특별시 송파구 오금동 130-3 더뷰21
KCOWRPO23N000009004,자연_공원,천마,서울특별시,송파구,서울특별시 송파구 성내천로35길 53 (마천동),서울특별시 송파구 마천동 산2 송파안전체험교육관
KCOWRPO23N000009006,자연_공원,장수,서울특별시,송파구,서울특별시 송파구 충민로 120 (장지동),서울특별시 송파구 장지동 846 송파글마루 도서관
KCOWRPO23N000009007,자연_공원,잠실,서울특별시,송파구,서울특별시 송파구 백제고분로15길 7 (잠실동),서울특별시 송파구 잠실동 230 잠전경로당
KCOWRPO23N000009008,자연_공원,웃말,서울특별시,송파구,서울특별시 송파구 송이로15길 41 (가락동),서울특별시 송파구 가락동 21 웃말공원 화장실
KCOWRPO23N000009010,자연_공원,오금,서울특별시,송파구,서울특별시 송파구 동남로 263 (오금동),서울특별시 송파구 오금동 51 송파도서관
KCOWRPO23N000009012,자연_공원,아시아,서울특별시,송파구,서울특별시 송파구 올림픽로 44 (잠실동),서울특별시 송파구 잠실동 84 아시아공원
KCOWRPO23N000009013,자연_공원,숯내,서울특별시,송파구,서울특별시 송파구 중대로4길 4 (문정동),서울특별시 송파구 문정동 150-8 청소년수련시설
KCOWRPO23N000009469,자연_공원,나팔꽃,서울특별시,노원구,"서울특별시 노원구 월계로 372 (월계동, 월계사슴1단지아파트)",서울특별시 노원구 월계동 321 월계사슴1단지아파트
KCOWRPO23N000009470,자연_공원,나  래,서울특별시,노원구,서울특별시 노원구 동일로191가길 37 (공릉동),서울특별시 노원구 공릉동 380-54
KCOWRPO23N000009471,자연_공원,꿈동산,서울특별시,노원구,"서울특별시 노원구 노원로22길 34 (중계동, 롯데우성아파트)",서울특별시 노원구 중계동 361-1 롯데우성아파트
KCOWRPO23N000009472,자연_공원,꿈나라,서울특별시,노원구,"서울특별시 노원구 덕릉로76길 29 (중계동, 주공4단지아파트)",서울특별시 노원구 중계동 358-2 주공4단지아파트
KCOWRPO23N000009473,자연_공원,꽃사슴,서울특별시,노원구,서울특별시 노원구 덕릉로130길 1 (상계동),서울특별시 노원구 상계동 71-273
KCOWRPO23N000009474,자연_공원,까  치,서울특별시,노원구,서울특별시 노원구 동일로213길 52 (상계동),서울특별시 노원구 상계동 742 당현초등학교
KCOWRPO23N000009475,자연_공원,기  린,서울특별시,노원구,"서울특별시 노원구 동일로215길 48 (상계동, 상계주공3단지아파트)",서울특별시 노원구 상계동 737 상계주공3단지아파트
KCOWRPO23N000009476,자연_공원,국  화,서울특별시,노원구,서울특별시 노원구 공릉로58길 148 (하계동),서울특별시 노원구 하계동 64-9
KCOWRPO23N000009477,자연_공원,광  석,서울특별시,노원구,서울특별시 노원구 중계로 155 (중계동),서울특별시 노원구 중계동 364-10 불암고등학교
KCOWRPO23N000009478,자연_공원,공릉사랑어린이공원,서울특별시,노원구,"서울특별시 노원구 공릉로34길 86 (공릉동, 태릉해링턴플레이스)",서울특별시 노원구 공릉동 758 태릉해링턴플레이스
KCOWRPO23N000009479,자연_공원,공릉동,서울특별시,노원구,서울특별시 노원구 화랑로 540 (공릉동),서울특별시 노원구 공릉동 63
KCOWRPO23N000009480,자연_공원,공  작,서울특별시,노원구,서울특별시 노원구 공릉로58나길 14 (하계동),서울특별시 노원구 하계동 167-44
KCOWRPO23N000009481,자연_공원,곰돌이,서울특별시,노원구,"서울특별시 노원구 한글비석로 151 (하계동, 한신동성아파트)",서울특별시 노원구 하계동 256-5 한신동성아파트
KCOWRPO23N000009482,자연_공원,골마을,서울특별시,노원구,서울특별시 노원구 한글비석로 107 (하계동),서울특별시 노원구 하계동 251-8
KCOWRPO23N000009483,자연_공원,개나리,서울특별시,노원구,"서울특별시 노원구 동일로228길 23 (상계동, 상계주공14단지아파트)",서울특별시 노원구 상계동 626 상계주공14단지아파트
KCOWRPO23N000009484,자연_공원,개  미,서울특별시,노원구,서울특별시 노원구 공릉로 115-1 (공릉동),서울특별시 노원구 공릉동 589-13
KCOWRPO23N000009485,자연_공원,갓바위,서울특별시,노원구,"서울특별시 노원구 한글비석로14길 8 (중계동, 주공2단지아파트)",서울특별시 노원구 중계동 369 주공2단지아파트
